"Translation.Start","Translation.Stop","Transcription.Start","Transcription.Stop","Synonym","Product","Dawn0-1","Dawn0-2","Dawn0-3","Dawn0","Dusk0-1","Dusk0-2","Dusk0-3","Dusk0","MidDark1-1","MidDark1-2","MidDark1-3","MidDark1","Dawn1-1","Dawn1-2","Dawn1-3","Dawn1","MidLight1-1","MidLight1-2","MidLight1-3","MidLight1","Dusk1-1","Dusk1-2","Dusk1-3","Dusk1","MidDark2-1","MidDark2-2","MidDark2-3","MidDark2","Dawn2-1","Dawn2-2","Dawn2-3","Dawn2","MidLight2-1","MidLight2-2","MidLight2-3","MidLight2","Dusk2-1","Dusk2-2","Dusk2-3","Dusk2","Dark24-1","Dark24-2","Dark24-3","Dark24","Light24-1","Light24-2","Light24-3","Light24"
6524481,6525146,NA,NA,"Npun_F5271","LuxR family GAF modulated transcriptional regulator",17043,12411,0,14,13147,7876,11949,16,14126,11130,14855,20,18370,20191,22081,30,11717,12881,10762,17,11334,11430,12764,17,13848,14454,10812,19,13613,15767,15267,22,8024,8765,15645,16,9914,10664,12229,16,10428,14099,13589,19,8585,4550,6255,9
6527408,6527031,NA,NA,"Npun_R5274","hypothetical protein",11016,12550,19217,37,4446,3669,5196,11,11497,8923,9963,26,13682,12931,18332,39,4396,4845,3922,11,5361,5476,3954,13,8584,11418,9539,26,12913,16915,15397,39,4169,5617,2636,10,4014,5891,6398,14,12518,16141,17167,40,4589,4388,6418,13
6527640,6527401,6527640,NA,"Npun_R5275","hypothetical protein",8505,11983,15626,50,4963,6546,5079,23,8217,8264,7014,32,9469,11960,12943,47,2905,4470,4103,15,4596,4163,6141,20,11416,11371,12387,48,12609,14183,17391,61,4353,5984,7495,24,5168,6428,7072,25,16764,19153,16857,73,7187,7888,9352,33
6528365,6527784,NA,6527645,"Npun_R5276","hypothetical protein",35403,50308,35962,69,18688,26844,19965,37,29911,29796,34725,54,49503,58124,56860,94,15508,19238,20453,31,24964,21176,24145,40,39353,45454,49555,76,51524,51694,68278,98,18866,24258,34238,44,19934,21293,31356,41,68289,67686,54131,108,23541,35070,34979,53
6529129,6528362,NA,NA,"Npun_R5277","DNA methylase-type I restriction-modification system",2658,2783,470,2,1074,2295,1315,2,629,1905,1394,1,1741,2547,1917,2,890,1011,1212,1,1338,1036,1114,1,2329,2560,1856,2,2879,3092,3050,3,1111,1195,1805,1,775,877,1837,1,2902,3735,2899,4,787,1538,965,1
6530429,6531322,6530419,6531354,"Npun_F5279","transposase, IS4 family protein",43181,52661,27486,45,31035,37269,45120,42,43830,40765,39286,46,57657,58995,76252,71,30893,31605,38529,37,27886,34530,35726,36,37187,35484,44953,43,43043,50369,53514,54,27917,35837,54546,44,35611,34451,41936,41,66008,59691,55208,67,29401,29340,35440,35
6534999,6533287,6535006,6533243,"Npun_R5282","diguanylate cyclase/phosphodiesterase",57960,51552,21012,25,37642,40495,32211,21,37100,36688,34962,21,40450,42232,49302,25,34765,35090,34187,20,25555,22845,18510,13,25327,32291,29222,16,33548,38196,29834,19,32017,39593,28965,19,24433,26729,26018,15,30364,31085,26785,17,56418,68431,38593,31
6536097,6535408,NA,6535408,"Npun_R5283","hypothetical protein",18333,7199,0,12,38518,16877,15869,34,10118,12527,12456,16,8870,8394,8981,12,58807,61211,49535,81,23935,29632,29963,40,4592,6152,5679,7,5666,6408,6595,9,24217,21802,14406,29,33398,32141,23024,42,2918,3437,4765,5,22498,8712,10256,20
6536950,6536090,6536950,NA,"Npun_R5284","hypothetical protein",74748,68189,64743,80,295533,234840,305740,323,86165,65184,70540,85,67179,73912,86533,88,232712,229897,242297,272,189278,186445,217324,229,73794,82815,75188,89,60933,66420,72958,77,223674,293757,183647,271,241529,310981,285330,324,47851,60573,46794,60,181443,174952,187567,210
6537101,6539773,6537040,NA,"Npun_F5285","acriflavin resistance protein",203351,200847,175367,72,301038,271094,320561,111,283360,230438,261242,96,229445,232585,249911,88,261131,248778,257979,95,221672,231850,254342,88,196148,215529,219325,78,197532,197534,234328,78,223980,237105,153831,76,234444,258684,267009,94,195087,218474,200725,76,196550,224176,251195,83
6539773,6540756,NA,6540872,"Npun_F5286","NAD-dependent epimerase/dehydratase",61639,41711,42848,49,148298,93796,116439,121,84617,66346,73513,76,59015,58383,49217,56,104787,106459,97539,104,89677,95257,112454,100,61197,57278,57983,59,55241,48522,63028,56,75683,79879,73799,77,99717,93864,102300,100,41057,47360,47560,46,82761,60741,84363,77
6540873,6541892,6540873,6541892,"Npun_F5287","radical SAM domain-containing protein",54618,42719,17392,37,134824,112277,163106,134,88456,54290,60667,66,44268,46292,45344,44,102892,105002,88900,96,93864,93114,115506,98,58765,63789,66299,61,50485,45987,52360,48,72052,70120,72796,70,89074,91053,91546,88,38953,43676,31968,37,81353,72913,82368,77
6542863,6542186,6542868,6542027,"Npun_R5288","hypothetical protein",3783,4341,1530,4,30736,17171,26881,36,11495,14063,9554,17,10287,10962,7816,14,12124,15525,13964,20,11205,12226,9184,16,5324,4539,4452,7,3472,3270,6115,6,4683,10854,3923,9,11956,11486,9661,16,2111,2525,3181,3,23944,20680,35725,39
NA,NA,6543295,6543501,"predicted RNA","-",132844,51995,43407,367,707562,709140,724999,3448,127598,152829,133946,667,70871,60313,113803,394,1222273,1082590,1106217,5492,461024,512156,552983,2457,93281,85903,90305,433,44508,59998,69444,280,818368,670446,498769,3200,457355,437361,406056,2094,67634,92765,58922,353,357866,620796,679147,2669
6543530,6544051,6543502,6544111,"Npun_F5289","phycocyanin subunit beta",3134193,2395409,1258416,4334,22733905,14563088,19488815,36261,5546521,5814657,6270162,11258,4816771,4333625,5030919,9055,40634191,37765217,36031480,73072,20506451,18958383,22385724,39495,4700422,4434642,4509759,8713,2422953,2543585,3323913,5294,35177110,32948888,30843547,63198,18675631,19068794,19062331,36275,3453121,4606955,2401809,6680,13466026,11091926,13452105,24272
NA,NA,6544112,6544139,"predicted RNA","-",163317,107649,55856,3890,1107769,619416,860186,30802,233409,242640,272994,8917,175855,152579,143966,5623,1851932,1743434,1505458,60724,913627,875774,957915,32706,228467,204119,199781,7528,118970,104038,146419,4397,1604000,1484600,1000227,48676,863496,845628,855298,30528,174283,218945,100754,5880,621857,563771,673381,22131
6544141,6544632,6544140,6544632,"Npun_F5290","phycocyanin subunit alpha PcyA",1663833,755415,263066,1817,7462886,2991556,4738355,10293,1670422,2153376,2207837,4086,1560597,1430473,1391361,2969,18095924,18698879,15735133,35589,7783789,8169956,8076991,16280,2017883,1815617,1592866,3676,1126757,1004862,1098108,2188,13210800,10850584,14957862,26435,7964576,7788971,6496625,15074,1274419,1723036,1081665,2763,5880544,3405145,4200644,9137
6544796,6545608,6544633,6545764,"Npun_F5291","phycobilisome linker polypeptide CpcC2",673119,321056,137816,464,1625976,1169540,1785247,1878,795784,740104,734455,930,573454,605632,436625,662,4507631,4478558,3388074,5073,1767029,1628274,1641870,2065,745287,655653,613430,825,449420,406833,504042,557,3250405,3227072,3153268,3948,1711984,1604049,1822533,2106,721600,850350,437173,823,1439755,1676056,2007872,2100
6545765,6546634,6545765,6546634,"Npun_F5292","phycobilisome linker polypeptide CpcC",531433,309362,181135,391,2809258,2001364,2809621,2919,1063615,761309,947900,1062,604491,599065,472256,642,4624977,4473620,3877981,4971,2435965,2235151,2395126,2707,727229,698509,691673,811,383523,326010,539674,478,4439720,4139156,4585161,5043,2440176,2459368,2637337,2887,772260,865178,402864,781,2037478,2260264,2653360,2663
6546715,6546972,6546635,NA,"Npun_F5293","CpcD phycobilisome linker domain-containing protein",223810,137608,85785,577,742351,600731,689073,2625,302716,276940,277390,1107,204754,234141,149487,760,1238241,1319647,1198910,4853,738132,740033,769835,2904,282312,257483,235902,1002,165606,163516,198761,682,1194086,992821,974978,4085,788785,753737,790679,3014,243758,280845,190813,924,620318,511504,591866,2226
6546972,6547814,NA,6547814,"Npun_F5294","HEAT repeat-containing PBS lyase",309595,124319,108446,214,435441,277168,356480,422,259911,312511,263784,330,242670,247905,238825,288,924838,1090032,1015474,1198,474319,514015,529015,599,231834,218421,177371,248,174593,204872,176412,219,549436,424280,636524,636,481819,436309,415153,527,157332,178000,196408,210,377066,207578,286214,344
6547985,6548710,6547985,6548710,"Npun_F5295","heat domain-containing protein",25609,23575,31606,37,51048,42318,36137,59,32408,30305,30090,42,24065,24093,26586,34,54133,49769,53875,72,39363,41467,47340,58,31664,50869,48239,60,39718,35795,38332,52,57999,81687,65029,93,54752,59162,61256,80,27910,40029,25656,42,134758,138364,95735,169
6549572,6548922,6549572,6548711,"Npun_R5296","hypothetical protein",16003,17604,27398,31,14612,18107,15394,24,15094,17080,18950,26,19196,16804,12440,24,23661,22648,22410,35,16680,18565,17325,26,17797,18823,18927,28,13503,15199,17855,23,19565,23244,18337,31,19249,18245,20662,29,17008,18933,15218,26,26472,34055,26276,44
6549865,6552834,6549865,6552907,"Npun_F5297","delta-1-pyrroline-5-carboxylate dehydrogenase",289286,393585,278928,107,252338,259180,268342,87,349266,378986,417107,128,490926,497679,448339,161,313006,353896,360661,115,335662,298285,304240,105,394614,438285,401021,138,523801,455643,495156,165,463542,421768,514846,157,343703,343660,327145,113,554211,616680,506771,188,447904,441767,424600,147
6553076,6553249,6553076,6553289,"Npun_F5298","hypothetical protein",27034,32833,55061,220,34259,52678,39748,242,31431,25849,28247,163,26516,21890,10379,112,28404,21196,24090,141,26238,24234,25343,145,26257,22128,28781,147,22455,23754,36332,158,31766,47781,40663,230,28397,21021,28279,148,109916,55991,42984,400,35623,92973,84715,408
6553982,6553692,6553983,6553301,"Npun_R5299","hypothetical protein",96127,64990,29723,218,84782,75759,65412,258,59558,75237,68376,232,62008,61414,73658,225,93629,95855,102183,334,68418,72833,59436,229,63415,51406,51942,191,54741,64689,48443,192,69769,65509,78198,244,73375,61911,57998,221,59432,46581,75708,208,56809,63133,81124,230
6554313,6557858,NA,6557858,"Npun_F5300","hypothetical protein",72946,62142,60447,18,70982,72314,84635,21,53696,55327,48522,14,41905,49566,43927,12,72352,65213,66101,19,46317,48500,41984,12,43962,39885,40919,11,45750,50033,48018,13,43858,42110,52636,13,52788,50210,49837,14,58836,58314,67585,17,36721,43963,52876,12
6558893,6557919,NA,NA,"Npun_R5301","GDSL family lipase",30793,16125,4120,17,38657,28248,41243,36,21581,17540,16813,19,18740,14114,13425,15,46203,40754,37074,42,23307,25158,23089,24,12769,13725,12688,13,16992,14782,15157,16,17464,23946,27710,23,26711,24325,21542,24,20195,19378,24522,21,19420,17858,19120,19
6560068,6558956,6560068,6558894,"Npun_R5302","3-oxoacyl-(acyl-carrier-protein) synthase III",61693,35958,25750,36,68451,62496,76000,61,41379,40657,36078,35,40010,40022,38498,35,62759,67324,65127,58,39432,43458,43106,37,24561,27113,26923,23,25273,28694,32884,26,30938,32783,46528,33,42759,40084,38324,36,27898,29731,32725,27,29426,23999,34367,26
6561846,6560089,6561846,6560069,"Npun_R5303","thiamine pyrophosphate binding domain-containing protein",184326,150908,128752,87,367245,275923,337759,185,179737,238615,236819,124,213408,202791,225645,121,377963,411545,402844,226,314675,329693,318623,182,196073,188205,190772,109,170617,181816,174297,99,281992,256208,387762,175,302929,282860,262690,160,144006,160101,154020,86,208984,158517,202517,108
6562170,6562868,NA,NA,"Npun_F5304","haloacid dehalogenase",14525,8708,4532,13,16701,16762,14078,22,13808,11371,8799,16,8409,7913,5195,10,18287,17005,13720,23,11838,12754,11190,17,9758,7673,8736,12,8263,9392,7057,11,13234,13155,11821,18,12055,13205,11429,17,8713,6370,9210,11,9520,10095,12975,15
6563131,6564000,6563130,6564003,"Npun_F5305","hypothetical protein",37399,27350,18658,31,58858,43000,53820,59,33247,38268,41704,43,27813,26378,17205,27,69972,64614,54083,72,46679,50983,42428,53,31634,33404,27914,35,33669,28519,26234,33,39064,41699,32169,43,53918,46796,44422,55,24339,25406,26826,29,36151,33007,30229,38
6565371,6564109,NA,6564087,"Npun_R5306","MltA domain-containing protein",288061,280666,139729,186,352473,222911,258167,219,267262,323959,361085,251,270658,226802,234653,193,349161,346983,319179,267,344557,361369,323812,271,269522,334788,275481,232,231426,220268,186392,168,302708,305431,171677,205,348738,388684,306082,275,128822,148369,166964,117,445173,306165,225525,257
6565626,6565372,6566025,NA,"Npun_R5307","hypothetical protein",46319,70860,30017,192,54889,42382,57347,202,55062,57023,56246,220,37675,37257,28015,134,38738,40142,31287,144,44109,46124,44623,176,50907,50674,51422,200,39933,36261,39488,151,39792,43617,25217,141,44580,44053,47151,177,42461,32535,27522,134,42082,65738,53686,211
6566026,6566349,6566026,6566507,"Npun_F5308","hypothetical protein",1012685,2020725,929546,4077,1407745,1936164,1359274,4838,1636993,2012408,1953803,5764,1352499,1379597,530918,3357,939706,906773,785174,2707,2625730,2373247,2182815,7388,4665960,3998299,3112689,12116,5097991,2153113,2457033,9987,2775592,1743461,2461250,7181,2989940,1939267,1598095,6715,5472470,4249775,4614991,14750,2815202,2504006,2219576,7755
6566508,6567887,6566508,6567887,"Npun_F5309","serine/threonine protein kinase",1852033,5257594,1896968,2175,3600640,3794105,3542854,2641,4453941,4615334,5143018,3432,4691568,4349140,1530580,2553,2277326,2202314,1884977,1537,6956917,6206644,6017443,4633,13795597,12347243,8919175,8469,14822187,5495681,6925031,6580,7161719,5230924,3861294,3926,8669980,5923190,4713398,4663,18549123,13541949,12817970,10847,7733558,5876768,5465397,4607
6568925,6568011,NA,NA,"Npun_R5310","sensor protein",15597,12227,4590,11,12510,7836,15771,13,20505,14892,14902,18,11902,11399,6273,10,27268,26851,24700,28,19815,20134,16193,20,16553,14263,13346,16,17276,12061,9563,14,16188,15251,29133,22,17266,18464,19369,20,25845,25759,35400,31,15074,14872,15721,16
6569108,6569962,6568926,6569981,"Npun_F5311","hypothetical protein",30744,23502,25485,31,42371,37668,27063,41,36117,30659,31533,38,27583,25125,20880,28,47865,44026,33087,48,41379,39687,39622,47,26796,24139,21002,28,26680,23311,21487,27,28381,32939,27243,34,36499,33577,28194,38,30694,27566,34204,36,26483,18032,20850,25
6570752,6569982,6570759,6569982,"Npun_R5312","hypothetical protein",58419,53437,70011,78,39633,58214,61937,69,57542,51719,48212,68,39383,37554,49332,54,50074,45242,50407,63,42206,48072,45768,58,38507,43353,41625,53,53566,47693,44864,63,36188,40630,55501,57,45772,40692,52356,60,44846,58754,63767,72,46664,50155,48315,62
NA,NA,6570843,6571128,"predicted RNA","-",981013,734475,545673,2635,79158,133570,66014,324,226940,376545,224175,964,476671,409979,778648,1940,142131,193924,245788,678,171696,206564,190456,662,761603,586872,567844,2233,1075670,1448833,909388,4002,211064,122747,1916172,2622,200846,141248,138485,560,1549118,1114074,3378231,7041,221916,340646,350628,1064
6574078,6571346,NA,NA,"Npun_R5313","multi-sensor signal transduction histidine kinase",37107,31703,13125,9,15575,6686,19398,5,19595,25872,24125,8,26611,34346,27637,10,17236,23421,18850,7,19759,22095,20384,7,34251,32773,31912,12,34122,32803,30228,11,15121,21059,18274,6,19952,19487,21070,7,33341,29903,38527,12,27853,32782,24153,10
6575504,6575034,NA,NA,"Npun_R5314","hypothetical protein",6861,3915,0,7,4688,2255,2819,6,4105,3285,4873,8,3577,2764,5031,8,3251,4133,4221,8,2629,3190,2760,6,1971,3455,2212,5,3857,5033,2691,8,2599,2192,1749,4,2612,2421,2567,5,3006,3410,4111,7,1996,1482,1459,3
6577142,6575649,NA,6575649,"Npun_R5315","integral membrane sensor signal transduction histidine kinase",69341,89170,99293,57,30756,37200,28050,21,69613,74679,72725,48,95049,88559,115125,66,38518,41793,41813,27,44676,44295,39252,28,75774,82274,79557,53,93344,92018,95700,62,45093,52180,27718,27,48298,52930,42242,32,132255,120982,127852,85,44218,48381,53603,32
6577822,6577139,6577822,NA,"Npun_R5316","two component transcriptional regulator",59560,74234,98675,113,25968,26914,24999,37,62595,66630,70444,97,97234,84942,95880,135,37219,47370,40335,60,50415,42393,33708,61,70377,74690,68534,104,94298,75610,79394,121,45294,40107,40135,61,42125,42809,35028,58,98933,100363,87382,139,35783,30411,31382,47
6577973,6578242,NA,NA,"Npun_F5317","hypothetical protein",810,1046,0,2,1663,647,859,3,0,1069,886,2,436,620,252,1,912,637,940,3,1002,917,802,3,573,1217,1408,3,960,1456,477,3,601,758,1066,2,871,789,920,3,1752,1905,1561,6,422,977,1468,3
6578352,6578984,NA,6578984,"Npun_F5318","proline/alanine-rich repeat-containing protein",13583,12445,8975,18,5819,8025,4226,9,15677,17774,17693,26,20749,20177,26037,35,8795,14626,11990,18,12983,13659,13119,20,21817,16966,18024,29,21940,17643,19209,30,10459,10783,14458,18,14056,11630,10701,19,20605,15868,23366,31,11337,6856,8039,13
6579678,6579118,NA,NA,"Npun_R5319","hypothetical protein",18552,18228,7769,26,409,2250,1500,2,6127,13449,11371,18,19124,19632,16364,32,2036,1751,1379,3,4196,2133,3129,5,9666,9172,8302,16,15052,19978,10571,27,3225,2553,1510,4,2740,3462,2864,5,13210,10900,20344,26,2000,1632,1135,2
6582123,6580510,6582123,NA,"Npun_R5320","carbohydrate-selective porin OprB",175909,330797,372424,181,28754,34407,27102,18,463426,586781,572603,335,398204,406420,427587,254,65727,72345,65739,42,289189,277438,280183,174,689632,686538,715324,431,512791,503826,418763,296,98502,77648,104854,58,175237,149780,141544,96,316570,338286,378734,213,35253,27430,26216,18
6584516,6583116,6584616,6582875,"Npun_R5323","sugar transporter",730798,1579346,952913,776,118703,135791,123270,89,1620120,3116047,2917121,1820,2064221,2154057,2355399,1564,332740,396047,340799,254,2060617,1861851,1969867,1401,3656661,3238677,3310008,2428,2258127,2459379,1844127,1561,752735,511318,738817,476,1189647,1230306,1061246,828,1206185,1445200,1471989,981,295284,180846,184030,157
6585615,6584617,NA,6584617,"Npun_R5324","inner-membrane translocator",341332,697022,418334,486,74577,58204,69950,67,591916,1361190,1202185,1052,808393,928087,740059,826,224877,259639,182114,222,1106418,953931,914755,992,1863795,1644990,1586968,1700,1273277,1185160,908094,1123,493761,322319,618909,478,647941,696281,583176,643,686504,676084,679065,681,231134,180689,160080,190
6587168,6585612,6587398,NA,"Npun_R5325","ABC transporter",206945,752562,719952,359,111662,142631,112642,78,523979,1230468,913684,571,859832,1031740,1082552,636,421388,410442,352039,253,1109039,897346,1012267,646,1984909,1585518,1853895,1161,1323570,1401264,1075587,813,1021695,716545,1142932,616,755593,758729,736263,481,572073,569172,676500,389,475461,396029,321505,255
6588467,6587445,6588505,6587445,"Npun_R5326","periplasmic binding protein/LacI transcriptional regulator",281829,971964,755562,654,208434,205625,163318,188,530633,1227068,1091058,928,918380,911220,919668,895,411276,390867,351637,375,679825,578878,625005,613,1255400,956965,1238809,1124,1012137,1030676,936018,970,800757,624271,684982,687,511047,477734,550047,501,619366,641505,650595,622,310436,315205,297745,300
6589501,6588506,6589646,6588506,"Npun_R5327","periplasmic binding protein/LacI transcriptional regulator",63989,223276,184373,157,51120,73429,55790,60,109884,280967,202859,198,194051,216051,222642,211,262457,245873,209178,240,234859,192425,176868,202,456015,285796,425886,390,355533,347651,286318,331,385251,332998,224490,315,171346,166449,161491,167,237621,200630,211570,217,170739,173190,162099,169
6590954,6590058,NA,NA,"Npun_R5328","inositol oxygenase HrmE",6254,14756,4532,9,9791,14856,20613,16,14165,9082,7751,11,10487,8809,13081,12,5823,6129,6925,7,5116,6367,5815,6,9365,9035,10412,10,10012,10927,14564,13,8183,9502,5769,8,7858,5926,9118,8,13417,16531,10917,15,7980,16487,10854,13
6591608,6591988,6591608,6592027,"Npun_F5329","hypothetical protein",26425,22640,11683,53,32026,20078,22316,65,26587,43838,42035,98,40762,42258,52786,118,37107,42876,43487,108,43976,43749,47624,118,47337,44224,40996,115,48752,49541,41269,122,44671,41202,48198,117,52809,44465,39452,119,30921,47226,47329,109,48948,32766,32003,99
